bgg_id,name,description,image,thumbnail,bgg_link,avg_rating,bgg_rating,users_rated,game_weight,players_min,players_max,players_best,time_min,time_max,time_avg,game_mechanics,game_categories,game_types,year_published
95527,Madeira,madeira island officially discover early th century portuguese seafarer madeira portuguese word wood refer dense forest cover wild fertile landscape strategic position far atlantic ocean island significant portuguese discovery madeira serve ldquolaboratoryrdquo portuguese empirewheat plantation mean survival island d henrique decide increase economy empire sugar core business madeira sugar start come place world africa brazil profit sugar long production famous madeira wine important economic product islandplayer try adapt constraint work find well field farm right good obtain precious wood essential erect new structure city build ship turn ship crucial trading foreign market take new expedition discover countriesmadeira establish original administrative division island   captaincy funchal machico porto santo ultimate goal develop island gain prestige portuguese crownthe crown portugal series request expedition urbanization opening trade route increase wealth control guild island time game player gain prestige fulfil certain request crown time crown request island change focus agriculture change worldplayer carefully choose correct timing achievement early donrsquot gain prestige late risk steal good opportunity take excel endeavorsbeware wheat scarce money population hungry shadow piracy loom largehellip,https://cf.geekdo-images.com/wY6k5MmdPH3NVXsJ-SgtMw__original/img/I-0fr4331yRjHcjZlXiSzq0Lbnw=/0x0/filters:format(jpeg)/pic1762708.jpg,https://cf.geekdo-images.com/wY6k5MmdPH3NVXsJ-SgtMw__small/img/Su3JBW4OIe8Qt6nXEyUcMOJtqsM=/fit-in/200x150/filters:strip_icc()/pic1762708.jpg,https://boardgamegeek.com/boardgame/95527,7.60033,6.97957,4084,4.2921,2,4,3.3,60,150,150,Area Majority / Influence; Dice Rolling; Turn Order: Pass Order; Turn Order: Stat-Based; Worker Placement; Worker Placement with Dice Workers,Dice; Economic; Farming; Nautical,Strategy Game,2013
245655,The King's Dilemma,king dilemma interactive narrative experience legacy element feature branching storyline lead possible finale evolve deck event card core player represent house lead government kingdom ankistyou draw card quotdilemma deckquot round experience game story unfold card pose problem council resolve king behalf member king inner circle decision determine story proceed fate kingdom event happen discuss bargain player finally choice determine outcome progress game story possibly unlock eventsyou kingdom go seek advantage house power struggle lead kingdom war famine riot generate wealth wellbee depend choice thing decision consequence good kingdom bad familywill act great good think,https://cf.geekdo-images.com/FJlTdSMkK5hMNtCympJFmg__original/img/pr_jKPa74JjBBm30Mo9Uj9Jq1-w=/0x0/filters:format(jpeg)/pic5429837.jpg,https://cf.geekdo-images.com/FJlTdSMkK5hMNtCympJFmg__small/img/WqPUfQOfiIe5FnBXz-EAavw5jCs=/fit-in/200x150/filters:strip_icc()/pic5429837.jpg,https://boardgamegeek.com/boardgame/245655,7.92779,6.97881,2881,2.2644,3,5,4.86,45,60,60,Bias; Bribery; End Game Bonuses; Legacy Game; Storytelling; Voting,Fantasy; Negotiation; Political,Thematic,2019
158899,Colt Express,th july     union pacific express leave folsom new mexico   passenger board minute gunfire hurrying footstep roof hear heavily armed bandit come rob honest citizen wallet jewel succeed steal suitcase hold nice valley coal company weekly pay despite having place supervision marshal samuel ford bandit hinder marshal rich come topin colt express play bandit rob train time bandit goal rich outlaw old west game consist round round phase     phase   schemin player play   action card common pile card face face depend type round instead play card player draw card deck     phase   stealin action card carry order play player well lay plan possibly pan mistake oversightsthe game take place d train bandit car run roof punch bandit shoot rob passenger draw marshal position train car number player car seed gem bag loot suitcase start playeach player start round card hand card show action start round round card reveal show card play ll play face face individually pair action occur end round eg bandit train engine pick loot gem suitcase play quotstealquot card train car hold item mdash plan good ll need punch shoot way punch car bandit drop good s collect knock adjacent careach player character special power start round extra card play card face pocket bag loot punch instead let hit groundyou shoot adjacent car run train sight player bullet card card gets shuffle opponent deck possibly give dead card hand future turn force draw instead play marshal end car likely bandit lure train hell happy bullet tooat end game fire bullet receive   braggart bonus bag rich haul win,https://cf.geekdo-images.com/2HKX0QANk_DY7CIVK5O5fQ__original/img/okv8rhQupsrXsEJsovQ_BJV5hKA=/0x0/filters:format(jpeg)/pic2869710.jpg,https://cf.geekdo-images.com/2HKX0QANk_DY7CIVK5O5fQ__small/img/zcjkqn_HYDIIyVAZaAxJIkurQRg=/fit-in/200x150/filters:strip_icc()/pic2869710.jpg,https://boardgamegeek.com/boardgame/158899,7.11243,6.9782,26589,1.8208,2,6,5.1,40,40,40,Action Queue; Hand Management; Memory; Programmed Movement; Take That; Turn Order: Progressive; Variable Player Powers,American West; Fighting; Trains,Family Game,2014
233312,Stuffed Fables,stuff fable unusual adventure game player role brave stuffie seek save child love scheme evil mastermind dare melee attack leap conveyor belt steer racing wagon perilfilled hill game deliver thrilling narrative drive player choice player explore world wonder danger unlock curious discovery chapter stuff fable explore milestone child life create memorable tale ideal family group adult nt forget childlike sense wonderstuffe fable quotadventurebook gamequot new product line plaid hat game action take place unique storybook mdash book act rule reference story guide game board adventure game take place page immersive adventurebook book open flat table reveal colorful map illustration central play game choice story special rule opposite pageon turn player draw dice bag color dice draw determine type action option available player white dice restuff stuffie injure battle red dice perform melee attack green dice perform range attack yellow dice search blue dice special action purple dice color dice find strategic use include move item contribute group task player store dice later combine dice strong action use oneatatime multiple activation turn black dice draw appear minion emerge attack dice bag resetplayer encourage share dice precious stuffing addition fight minion page storybook offer numerous point interest charming character interact trade unusual challenge page chapter fold branching overarch story multitude item special discovery deck surprise,https://cf.geekdo-images.com/CS83e1WOA5WMc4izRw6zwg__original/img/t8rrl-N63ofmYHV3_QTNGtkywOk=/0x0/filters:format(jpeg)/pic3708878.jpg,https://cf.geekdo-images.com/CS83e1WOA5WMc4izRw6zwg__small/img/S8F7Wyt0tUKzok9xKx4-f4IegRE=/fit-in/200x150/filters:strip_icc()/pic3708878.jpg,https://boardgamegeek.com/boardgame/233312,7.53393,6.97748,5295,2.3984,2,4,3.17,60,90,90,Cooperative Game; Dice Rolling; Role Playing; Roll / Spin and Move; Scenario / Mission / Campaign Game; Square Grid; Storytelling; Variable Player Powers,Adventure; Animals; Exploration; Miniatures,Thematic; Family Game,2018
98778,Hanabi,hanabimdashname japanese word quotfireworksquotmdashis cooperative game player try create perfect firework place card table right order japanese hanabi write   ideograms flower fire respectivelythe card deck consist different color card number ndash color color player try place row correct order ndash sound easy right game hold card visible player assist player play card hint number color card player act team avoid error finish firework display run cardsan extra suit cards rainbow colored provide advanced variant playhanabi originally publish hanabi   ikebana,https://cf.geekdo-images.com/JDVksMwfcqoem1k_xtZrOA__original/img/5vNHZiTEhK4aRDuGXv5KImp9cmQ=/0x0/filters:format(jpeg)/pic2007286.jpg,https://cf.geekdo-images.com/JDVksMwfcqoem1k_xtZrOA__small/img/amCeCcEKhYGbVtDvpvIMnu3qTg0=/fit-in/200x150/filters:strip_icc()/pic2007286.jpg,https://boardgamegeek.com/boardgame/98778,7.07383,6.9753,41230,1.6963,2,5,3.65,25,25,25,Communication Limits; Cooperative Game; Hand Management; Memory; Ordering; Set Collection,Card Game; Deduction; Memory,Family Game,2010
285967,Ankh: Gods of Egypt,play god ancient egypt compete survive society begin forget old way follower remainbuild caravan summon monster convert follower quest reign supreme ankh god egypt deitie monster people ancient egypt lovingly reimagine interpret beautiful illustration detailed miniature player truly feel like god shake foundation egypt gameplay ankh include combat streamline nonrandom compete win solely godly wit alonemdashdescription publisher,https://cf.geekdo-images.com/_al0scMG_pQfGVM31Scf1Q__original/img/h4jBTaOjznJgWELa6tTrfPqqSeA=/0x0/filters:format(jpeg)/pic6107853.jpg,https://cf.geekdo-images.com/_al0scMG_pQfGVM31Scf1Q__small/img/OMVAMJX95HNO-vSRdk-kGjAzzBY=/fit-in/200x150/filters:strip_icc()/pic6107853.jpg,https://boardgamegeek.com/boardgame/285967,7.97652,6.97339,2977,3.0492,2,5,3.02,90,90,90,Action Retrieval; Alliances; Area Majority / Influence; Auction: Sealed Bid; Card Play Conflict Resolution; Grid Movement; Hexagon Grid; Kill Steal; Player Elimination; Race; Tech Trees / Tech Tracks; Variable Player Powers,Ancient; Fantasy; Fighting; Mythology,Strategy Game,2021
144189,Fire in the Lake,gmt websitevolume iv gmtrsquos coin series dive headlong momentous complex battle south vietnam unique multifaction treatment vietnam war fire lake     player heliborne sweep jungle communist infiltration south interallie conference saigon politic interdiction ho chi minh trail air defense northern infrastructure graduate escalation medium warrenowne designer modern warfare expert mark herman join coin series creator volko ruhnke collaborative production miss   fire lake feature cardassisted counterinsurgency game system gmts andean abyss cuba libre distant plain pack twist series level include      pivotal event trump initiative tet offensive vietnamization easter offensive linebacker ii      intercoup campaign effect vary rvn leader      counterinsurgent guerrilla usled irregular arvn ranger      insurgent troop nva direct forceonforce engagement      tunnel vc nva basis      trail construction degradation      largerthanever event deck great play variety      short mediumlength scenario random periodevent optionsdesigner mark herman amp volko ruhnkeseries developer mike bertucellimap art chechu nietocounter amp card art amp rule layout mark simonitch,https://cf.geekdo-images.com/08V8nzzLAr190Miv9GeitA__original/img/7gRe3HqaZPZPLNyKiBaq0EMbhU8=/0x0/filters:format(png)/pic2083738.png,https://cf.geekdo-images.com/08V8nzzLAr190Miv9GeitA__small/img/zzK0H6A2ruAM5aByuULQe9pvu-w=/fit-in/200x150/filters:strip_icc()/pic2083738.png,https://boardgamegeek.com/boardgame/144189,8.0776,6.97312,2400,4.0934,1,4,3.46,180,180,180,Area Majority / Influence; Dice Rolling; Simulation; Solo / Solitaire Game; Variable Phase Order; Variable Player Powers,Civil War; Modern Warfare; Political; Vietnam War; Wargame,War Game,2014
226522,Exit: The Game – Dead Man on the Orient Express,exit game ndash dead man orient express puzzle game model escape roomsstarte season   exit series divide difficulty level quotdead man orient expressquot categorize hard level,https://cf.geekdo-images.com/atCG4ujYJ-L5LKID3ouz8g__original/img/aNnKLFIAKO-A5yJYA2KzcfjmPWw=/0x0/filters:format(jpeg)/pic5320930.jpg,https://cf.geekdo-images.com/atCG4ujYJ-L5LKID3ouz8g__small/img/m1IWCmDXxZ-jXpvPGvM6mU_HySQ=/fit-in/200x150/filters:strip_icc()/pic5320930.jpg,https://boardgamegeek.com/boardgame/226522,7.67165,6.9716,3636,2.6786,1,4,2.18,60,120,120,Cooperative Game; Deduction,Deduction; Murder / Mystery; Puzzle; Real-time,Thematic; Family Game,2017
256730,Pipeline,refinement oil long governmentcontrolled energy sector amass incredibly complex inefficient system refinery government feel severe pressure worldwide demand everincrease global standard refinement unable demand government option privatize oil industrythis come seek capitalize new opportunity pipeline start company oil business focus build efficient pipeline network refinery hire expert provide valuable benefit competitor manage logistic purchase sell refined oil market need strong economic skill ndash carefully craft interweave network pipeline ensure victory,https://cf.geekdo-images.com/x39hXnP-GkLN1CDEq932oA__original/img/dns582_OrWD9ZbABtUmXcQOxguQ=/0x0/filters:format(jpeg)/pic4227162.jpg,https://cf.geekdo-images.com/x39hXnP-GkLN1CDEq932oA__small/img/xxiGCk0hEUpP3hOtItpKI3sKZfo=/fit-in/200x150/filters:strip_icc()/pic4227162.jpg,https://boardgamegeek.com/boardgame/256730,7.69123,6.9716,3611,3.875,2,4,2.83,60,120,120,Action Drafting; Commodity Speculation; Contracts; End Game Bonuses; Market; Network and Route Building; Tile Placement; Turn Order: Claim Action,Economic; Industry / Manufacturing,Strategy Game,2019
13,Catan,catan settler catan player try dominant force island catan build settlement city road turn dice roll determine resource island produce player build spend resource sheep wheat wood brick ore depict resource card land type exception unproductive desert produce specific resource hill produce brick forest produce wood mountain produce ore field produce wheat pasture produce sheepsetup includes randomly place large hexagonal tile show resource desert honeycomb shape surround water tile contain port exchange number disk correspond die roll sided dice place resource tile player give settlement think house road stick turn place intersection border resource tile player collect hand resource card base hex tile lastplace house adjacent robber pawn place desert tilea turn consist possibly play development card roll dice collect resource card base roll position house upgrade citiesmdashthink hotel   roll turn resource card possible desire improvement trading card port trading resource card player   roll active player move robber new hex tile steal resource card player build structure adjacent tilepoint accumulate build settlement city have long road large army development card gather certain development card simply award victory point player gather   point hold secret announce total claim wincatan win multiple award popular game recent history amazing ability appeal experienced gamer new hobbydie siedler von catan originally publish kosmo go multiple edition license mayfair undergo edition settler catan   formally rename catan well represent core base game catan series republish travel edition portable edition compact edition special gallery edition replace   family edition anniversary wooden edition deluxe d collector edition basic simply catan beginner version entirely new theme japan asia settler catan rockman edition numerous spinoff expansion game,https://cf.geekdo-images.com/PyUol9QxBnZQCJqZI6bmSA__original/img/g11AF48C6pLizxWPAq9dUEeKltQ=/0x0/filters:format(png)/pic8632666.png,https://cf.geekdo-images.com/PyUol9QxBnZQCJqZI6bmSA__small/img/virV2Bm82Dql7gh-LZScBwqByik=/fit-in/200x150/filters:strip_icc()/pic8632666.png,https://boardgamegeek.com/boardgame/13,7.13746,6.97148,107141,2.3139,3,4,3.67,60,120,120,Chaining; Dice Rolling; Hand Management; Hexagon Grid; Hidden Victory Points; Income; Market; Modular Board; Network and Route Building; Race; Random Production; Take That; Trading; Variable Set-up,Economic; Negotiation,Strategy Game; Family Game,1995
478,Citadels,citadel player new role round represent character hire order help acquire gold erect building game end close round player erect hisher eighth building player tally point player high score winsplayer start number building card hand building come color purple building typically have special ability colored building provide benefit play particular character start round player king previous round discard character card random choose pass card player etc player secretly choose character character special ability usefulness character depend situation opponent character carry action numerical order assassin eliminate character round thief steal gold character wizard swap building card player warlord optionally destroy building play onon turn player earn gold draw building card discard optionally construct building play architect round building cost gold equal number symbol building worth certain number point addition point building end game player score bonus point have building building colorsthe expansion citadel dark city initially release separate item second edition game han m gluumlck package tin box edition fantasy flight game include expansion recognize rectangular box square dark city citadel support maximum player,https://cf.geekdo-images.com/42iW4E-vOumFXRQAiSf-GA__original/img/ochY5pK4sq4vtzkka0OPRwsGLOE=/0x0/filters:format(jpeg)/pic3239104.jpg,https://cf.geekdo-images.com/42iW4E-vOumFXRQAiSf-GA__small/img/lxwVwqIO1RkDyyykSDFnpmwbgyI=/fit-in/200x150/filters:strip_icc()/pic3239104.jpg,https://boardgamegeek.com/boardgame/478,7.07887,6.9708,49972,2.0524,2,8,4.66,20,60,60,Action Drafting; Closed Drafting; Income; Lose a Turn; Set Collection; Take That; Turn Order: Role Order; Variable Player Powers,Bluffing; Card Game; City Building; Deduction; Fantasy; Medieval,Strategy Game; Family Game,2000
298047,Marvel United,marvel unite role iconic marvel hero cooperate stop master plan powerful villain control game villain unveil unique master plan card trigger different effect threat pose challenge location hero choose carefully card play unique deck offer different action superpower use combine action hero impossible build storyline unite power save daynote game design team contribute helpful faq thread summarize convenient faq document want review question play,https://cf.geekdo-images.com/-19XPXmTn9QyyvqwpcFkBw__original/img/zgZcNusSm7mFMP3N6MJvJRe_gKY=/0x0/filters:format(jpeg)/pic5231006.jpg,https://cf.geekdo-images.com/-19XPXmTn9QyyvqwpcFkBw__small/img/T3jn8ks3g0zLyISTRQkIr0D1WSE=/fit-in/200x150/filters:strip_icc()/pic5231006.jpg,https://boardgamegeek.com/boardgame/298047,7.69318,6.97018,4025,1.8413,1,4,2.71,40,40,40,Cooperative Game; Hand Management; Modular Board; Solo / Solitaire Game; Variable Player Powers,Card Game; Comic Book / Strip; Fighting,Family Game,2020
15062,Shadows over Camelot,shadow camelot cooperativesemicooperative handmanagement deductionbase board game ndash playerseach player represent knight round table collaborate overcome number quest range defeat black knight search holy grail complete quest place white sword round table fail quest add black sword andor siege engine camelot knight try build majority white sword table camelot fallson knight turn knight take quotheroic actionquot move new quest build hand play card advance force good choose evil action bring camelot close defeatmoreover knight traitor pretend loyal member party secretly hinder fellow knight subtle way bide time wait strike bad possible momentbut word don cloak climb astride warhorse gallop shadow join camelot,https://cf.geekdo-images.com/JYqwG_v1B3RhpB7NcmeDOA__original/img/_eAaG7PMaTcj1DpHbmUaOBTisoY=/0x0/filters:format(jpeg)/pic70547.jpg,https://cf.geekdo-images.com/JYqwG_v1B3RhpB7NcmeDOA__small/img/QOG1zO0uvqxGTDF9V_OewVPMvNE=/fit-in/200x150/filters:strip_icc()/pic70547.jpg,https://boardgamegeek.com/boardgame/15062,7.11308,6.9692,26003,2.5664,3,7,5.79,60,90,90,Communication Limits; Cooperative Game; Dice Rolling; Hand Management; Player Elimination; Semi-Cooperative Game; Set Collection; Sudden Death Ending; Take That; Team-Based Game; Trading; Traitor Game; Tug of War; Variable Player Powers,Adventure; Bluffing; Deduction; Fantasy; Medieval; Mythology,Thematic,2005
43570,Friday,friday second game friedemann friese series freitagproject friedemann friese base story robinson crusoe loyal partner friday freitag play friday robinson crusoe crash ship island peaceful time disturb help robinson survive island prepare defeat pirate come islandfriday solitaire deckbuilde game optimize deck fight card order defeat hazard island turn player attempt defeat hazard card play fight card deck defeat hazard card fight card add player deck fail player lose life point opportunity remove unwanted card fight deck end player use optimize fight deck defeat pirate ship come island allow robinson crusoe escape island allow finally peace,https://cf.geekdo-images.com/7bBUuYUIyKIBDh_UnNa_Fw__original/img/_tiZYJMEc26kgt7uNF6IM8A-8As=/0x0/filters:format(jpeg)/pic1513328.jpg,https://cf.geekdo-images.com/7bBUuYUIyKIBDh_UnNa_Fw__small/img/Bjg_3ovfjRqjGtYEaEj6107UGWY=/fit-in/200x150/filters:strip_icc()/pic1513328.jpg,https://boardgamegeek.com/boardgame/43570,7.13899,6.96865,17751,2.1463,1,1,1,25,25,25,"Deck, Bag, and Pool Building; Delayed Purchase; Hand Management; Push Your Luck; Solo / Solitaire Game",Adventure; Card Game; Fighting; Novel-based; Pirates; Print & Play,Strategy Game,2011
20437,Lords of Vegas,opponent represent powerful developer burgeon nevada city earn money prestige build big profitable casino quotthe stripquot town backbone dust sin start parking lot dream build sprawl reorganize gamble way victory score point invest profitable development company put good boss control rich casino dollar line     time rollthe game board break   different area consist number lot player build lot pay money place die value match show lot space lot casino tile   color adjoin lot color consider single casino casinos boss player die value high casino player turn player turn new card represent new lot card casino color build casino matching color score money point money earn lot casino lot own different player point casino owner player expand casino try casino own player deal trade lot casino money gamble opponent casino money ultimately point matter mean make boss big casinoslord vegas contain      snazzy game board       turn summarie       card       chip   color       dice   color       poker chip      lot money       casino block      rule,https://cf.geekdo-images.com/-uYn413Wy8Vzm9wkuOajWg__original/img/ovyxiCzOqcsqZmbYJdMrMzEpvY8=/0x0/filters:format(jpeg)/pic774410.jpg,https://cf.geekdo-images.com/-uYn413Wy8Vzm9wkuOajWg__small/img/eUZWvR_NxKQVgda6KwTHH_-Dd2Q=/fit-in/200x150/filters:strip_icc()/pic774410.jpg,https://boardgamegeek.com/boardgame/20437,7.34356,6.96855,6842,2.3556,2,4,3.74,60,90,90,Area Majority / Influence; Catch the Leader; Dice Rolling; Negotiation; Ownership; Random Production; Tile Placement; Trading,City Building; Dice; Economic; Negotiation,Strategy Game,2010
65781,London,london lie devastate great fire   opportunity build new city ashe old employ talent people london end favor business class earn money prefer spend money rightly afford grand monument sumptuous palace deal problem rise poverty employ pauper city game force tough decision achieve aim sacrifice open opportunity competitorlondon   player game playing time approximately   minute player select card vary power cashflow victory point poverty penalty compete manage efficiently nearly   year progress glimpse game famous building monument era engineer development streetlight illustrate cardsa lot game london score vps   player manage hand select card play building display lay line   point player choose run city activate building order prefer   result action generate money vps reduce poverty effect specify card   card entry cost pay action perform,https://cf.geekdo-images.com/Wb9zwcnPNX-wSNvVcWYNjQ__original/img/_BZ-pageA8nbf1YZ7rASDjDoHa0=/0x0/filters:format(jpeg)/pic770317.jpg,https://cf.geekdo-images.com/Wb9zwcnPNX-wSNvVcWYNjQ__small/img/XOY71ukn7QV-nwLSV3EmhuO46bM=/fit-in/200x150/filters:strip_icc()/pic770317.jpg,https://boardgamegeek.com/boardgame/65781,7.35003,6.96834,6354,2.8817,2,4,2.97,90,90,90,Hand Management; Open Drafting,City Building; Economic,Strategy Game,2010
105551,Archipelago,archipelago player renaissance european power compete exploration pacific caribbean archipelago explore territory harvest resource use resource market internal use native foreign sell europe build market harbor city temple negotiate maybe betray ndash complete secret objective need guess secret objective player able benefit thembut player need careful native unhappy unoccupied revolt declare independence loseaccorde author s try create quotgermanquot economic workerplacement game thing dislike superficial theme lack interaction game include present theme lot negotiation potential backstabbingthe game include set objective enable player choose short medium long game solo play possible expansionin frencharchipelago retrace lrsquoegravere majestueuse de la deacutecouverte des archipels agrave traver le globe de   deacutecouverte des antilles par christophe colomb jusqursquoagrave   colonisation de tahitichaque joueur incarne un explorateur et son eacutequipe mandateacutes par une nation europeacuteenne pour deacutecouvrir coloniser et exploiter les archipel ce mission sont censeacutee srsquoeffectuer de maniegravere diplomatique en reacutepondant tant aux besoin de la population locale qursquoaux demand reacuteguliegravere du continent il faudra donc respecter lrsquoarchipel et ses autochtone sous peine de voir les natifs se reacutevolter pour finir en guerre drsquoindeacutependance les limit entre expansionnisme et humanisme eacuteconomie et respect des valeur locale transmission de connaissance et industrialisation agrave outrance ne sont pas toujour eacutevidente agrave trouver lrsquoeacutequilibre de lrsquoarchipel deacutependra donc beaucoup de la volonteacute que mettra chacun agrave faire de ces icircle des colony heureuse et productive ou au contraire agrave exploiter outrageusement les ressource et les natifs pour finir dans le chaos et la reacutevoltepour compliquer les chose parmi vous se cache peutecirctre un indeacutependantiste ou un pacifiste lrsquoun comme lrsquoautre tentera de faire pencher la balance respectivement ver la reacutevolte ou ver la paix ecirctesvous precirct agrave endosser votre rocircle et partir agrave la deacutecouverte drsquoarchipelago,https://cf.geekdo-images.com/6kwNH1BGcKpwO6CpV3qRTQ__original/img/u2HsLmMtugNBX_o6dix4eDtYbwk=/0x0/filters:format(jpeg)/pic1640388.jpg,https://cf.geekdo-images.com/6kwNH1BGcKpwO6CpV3qRTQ__small/img/iJRQEfXxLAa0ekEd2Lw3DedQolI=/fit-in/200x150/filters:strip_icc()/pic1640388.jpg,https://boardgamegeek.com/boardgame/105551,7.33469,6.96808,7611,3.7344,2,5,3.82,30,240,240,Area Majority / Influence; Auction / Bidding; Auction: Sealed Bid; Bribery; Commodity Speculation; Grid Movement; Hexagon Grid; Map Addition; Market; Modular Board; Semi-Cooperative Game; Take That; Tile Placement; Trading; Traitor Game; Worker Placement,Civilization; Economic; Exploration; Nautical; Negotiation; Renaissance,Strategy Game,2012
127398,Legends of Andor,legend andor cooperative adventure board game player band hero work defend fantasy realm invade horde secure andor border hero embark dangerous quest course unique scenario final scenario create player clever game system keep creature march castle player balance priority carefullyat heart legend andor unique narrative link scenario tell overarching story player successfully complete objective scenario quotlegendquot legend deck convey plot everunfolde taleone player protagonist wooden marker move board legend track key point scenario trigger draw new legend card introduction new gamealtering effect advancement story plot end player endeavor guide fate andor heroic action bring happy ending epic fantasy talewill hero roam land complete quest glory devote defense realm uncover epic tale glory live legend andormdashdescription publisher,https://cf.geekdo-images.com/IO8_BYKeofnWy8DIjo2RRg__original/img/GEmDZyN1Q9Jlv88QvOF58N7yBIo=/0x0/filters:format(jpeg)/pic2606106.jpg,https://cf.geekdo-images.com/IO8_BYKeofnWy8DIjo2RRg__small/img/pMbV-KGyO3D9U6hnBzNRfylZvto=/fit-in/200x150/filters:strip_icc()/pic2606106.jpg,https://boardgamegeek.com/boardgame/127398,7.18506,6.96601,16113,2.7652,2,4,3.21,60,90,90,Action Points; Area Movement; Cooperative Game; Dice Rolling; Events; Scenario / Mission / Campaign Game; Variable Player Powers,Adventure; Fantasy; Fighting; Puzzle,Thematic,2012
171,Chess,chess twoplayer abstract strategy board game represent medieval warfare x board alternate light dark square oppose piece traditionally designate white black initially line type piece unique form movement capturing occur piece movement occupy square oppose piece player turn move piece attempt capture attack defend develop position chess game end checkmate resignation type draw chess popular game world play million people worldwide home club online correspondence tournament highly skilled player chess beautiful thing watch game provide great entertainment novice large literature book periodical chess typically feature game commentary chess mastersthe game origin indian game chaturanga shatranj introduce persian current form game emerge second half th century persian bring shatranj southern europe tradition organized competitive chess begin th century official world chess champion wilhelm steinitz claim title   current world champion magnus carlsen norway chess recognize sport international olympic committee,https://cf.geekdo-images.com/0_RWFMNapgr5yCrdhvGi_Q__original/img/c4SiusUQuh7uc0k6HDwIXYsEc8M=/0x0/filters:format(jpeg)/pic8785991.jpg,https://cf.geekdo-images.com/0_RWFMNapgr5yCrdhvGi_Q__small/img/Ag-pVSHp3iBail0FsibR_iUMmQc=/fit-in/200x150/filters:strip_icc()/pic8785991.jpg,https://boardgamegeek.com/boardgame/171,7.15112,6.96557,30537,3.6886,2,2,1.98,0,0,0,Grid Movement; Once-Per-Game Abilities; Pattern Movement; Square Grid; Static Capture; Sudden Death Ending,Abstract Strategy,Abstract Game,1475
206941,First Class: All Aboard the Orient Express!,class unterweg m orient express player try score fame point possible build rich network rail build luxurious train car serve wellpaying passengersfrom publishers websitein early day twentieth century rail preferred mode transportation elite luxury line scramble accommodate need business tycoon diplomat royalty step world compete build luxurious train line possible class guide line humble beginning rival fabled orient express carry action round add car train upgrade car attract wealthy clientele extend line constantinople limited number action card available round pick action carefully choose path rail line way score point true railroad baron accumulate point win gamefirst class card game include aspect board game create unique dynamic experience time play card represent train car provide visual reminder empire growth extend player board game class use interchangeable deck action card deck provide new challenge build rail empire game cater celebrity train fulfil contract route game ask accommodate passenger luggage sweep murder mystery combination module open possible strategy provide thematic flair return time rail king grow empire,https://cf.geekdo-images.com/HGMxWGtUHpCwHD08QhNQ-g__original/img/YbXCDZyc_YS8jhB1PBK9WNRJxqc=/0x0/filters:format(jpeg)/pic3539689.jpg,https://cf.geekdo-images.com/HGMxWGtUHpCwHD08QhNQ-g__small/img/tfMvsSBt4_AOrb1aQx6Mj6ovskc=/fit-in/200x150/filters:strip_icc()/pic3539689.jpg,https://boardgamegeek.com/boardgame/206941,7.45292,6.96429,5123,2.7886,2,4,3.12,40,80,80,Open Drafting; Set Collection; Variable Set-up,Card Game; Trains,Strategy Game,2016
119506,Freedom: The Underground Railroad,early history united states slavery institution unmovable effort man woman country topple freedom underground railroad player work build strength abolitionist movement use notable figure pivotal event raise support cause move slave freedom canada mind americans change institution slavery bring downfreedom carddriven cooperative game player group work abolitionist movement help bring end slavery united states player use combination card feature figure event span early independence civil war action token benefit role impact gameplayer need strike right balance free slave plantation south raise fund desperately need allow group continue abolitionist activity strengthen causethe goal easy addition people event negative impact group progress slave catcher roam board react movement slave board hope catch runaway slave send plantationsthrough careful planning work group end slavery time,https://cf.geekdo-images.com/eEUq1DqkPjVdSTJT4wp1zg__original/img/43O0Wj3fkQZaqYGVjWFL-DP5j5w=/0x0/filters:format(jpeg)/pic1478723.jpg,https://cf.geekdo-images.com/eEUq1DqkPjVdSTJT4wp1zg__small/img/GnUZDpuILEw0EMvhmskCfve3l4w=/fit-in/200x150/filters:strip_icc()/pic1478723.jpg,https://boardgamegeek.com/boardgame/119506,7.58036,6.96322,4024,2.9026,1,4,2.5,60,120,120,Cooperative Game; Pick-up and Deliver; Point to Point Movement; Push Your Luck; Solo / Solitaire Game; Variable Player Powers,American Civil War; Economic; Educational; Political,Thematic; Strategy Game,2012
191862,Imhotep,imhotep player builder egypt want emulate bestknown architect imhotepover round wooden stone boat create seminal monument turn player choose action procure new stone load stone boat bring boat monument play action card sound easy naturally player constantly thwart building plan carry plan good timing mdash stone plan mdash prove egypt good builder,https://cf.geekdo-images.com/HkAt5n4R8XM0vNozl7fftA__original/img/934t5i7J90wlw6mb6p2m_3u98i0=/0x0/filters:format(jpeg)/pic3029488.jpg,https://cf.geekdo-images.com/HkAt5n4R8XM0vNozl7fftA__small/img/1JpxGZSWJf3mxnZZGaGOTqExoH4=/fit-in/200x150/filters:strip_icc()/pic3029488.jpg,https://boardgamegeek.com/boardgame/191862,7.18261,6.96065,12909,2,2,4,3.38,40,40,40,Area Majority / Influence; End Game Bonuses; Modular Board; Moving Multiple Units; Set Collection,Ancient; Transportation,Family Game,2016
